word,rating
nice,1
nice,5
nice,4
nice,4
nice,5
nice,3
nice,4
nice,5
nice,4
nice,5
nice,4
nice,4
nice,4
nice,4
nice,5
nice,4
nice,5
nice,4
nice,4
nice,3
nice,4
nice,4
nice,3
nice,4
nice,4
nice,5
nice,3
nice,3
nice,4
staff,5
staff,4
staff,4
staff,2
staff,5
staff,5
staff,4
staff,4
staff,5
staff,4
staff,5
staff,4
staff,1
staff,3
staff,5
staff,1
staff,5
staff,3
staff,5
staff,4
staff,1
staff,2
staff,5
staff,4
staff,3
staff,1
staff,2
staff,4
staff,5
staff,4
staff,1
staff,5
staff,4
staff,4
staff,5
staff,4
staff,4
staff,5
staff,4
staff,4
staff,1
staff,4
staff,3
staff,5
staff,4
staff,5
staff,1
staff,4
staff,4
staff,5
staff,4
staff,5
staff,4
staff,4
staff,4
staff,2
staff,4
staff,3
staff,1
staff,1
staff,3
staff,5
staff,4
staff,4
staff,5
staff,5
staff,5
staff,4
staff,5
staff,5
staff,1
staff,5
staff,5
staff,5
staff,1
staff,5
staff,5
staff,4
staff,5
staff,4
staff,4
staff,5
staff,5
staff,5
staff,1
staff,4
staff,2
staff,1
staff,5
staff,4
staff,5
staff,3
staff,4
staff,4
staff,4
staff,5
staff,1
staff,5
staff,5
staff,4
staff,5
staff,5
staff,5
staff,5
staff,4
staff,5
staff,4
staff,1
staff,4
staff,1
staff,5
staff,4
staff,1
staff,4
staff,5
staff,4
staff,2
staff,4
staff,2
staff,5
staff,1
staff,4
staff,5
staff,5
staff,3
staff,1
staff,3
staff,5
staff,2
staff,3
staff,1
staff,1
staff,2
staff,4
staff,3
staff,3
staff,2
staff,3
staff,3
staff,3
staff,5
staff,5
staff,5
staff,5
staff,4
staff,5
staff,3
staff,2
staff,1
staff,3
staff,5
staff,4
staff,5
staff,5
staff,4
staff,5
staff,2
staff,4
staff,5
staff,4
staff,4
staff,4
staff,3
staff,5
staff,4
staff,5
staff,4
staff,4
staff,3
staff,4
staff,4
staff,5
staff,5
staff,4
staff,4
staff,4
staff,2
staff,5
staff,4
staff,1
staff,5
staff,5
staff,1
staff,2
staff,5
staff,4
staff,5
staff,4
staff,5
staff,1
staff,5
staff,5
staff,5
staff,5
staff,3
staff,5
staff,1
staff,4
staff,4
staff,4
staff,4
staff,4
staff,1
staff,4
staff,5
staff,5
staff,5
staff,4
staff,5
staff,5
staff,5
staff,4
staff,5
staff,4
staff,2
staff,3
staff,5
staff,2
staff,1
staff,5
staff,4
staff,1
staff,3
staff,4
staff,4
staff,5
staff,5
staff,3
staff,1
staff,5
staff,5
staff,1
staff,5
staff,1
staff,4
staff,5
staff,4
staff,5
staff,5
staff,2
staff,4
staff,5
staff,5
staff,5
staff,4
staff,3
staff,5
staff,5
staff,1
staff,5
staff,4
staff,1
staff,2
staff,1
staff,2
staff,2
staff,1
staff,5
staff,4
staff,4
staff,1
staff,5
staff,5
staff,4
staff,4
staff,4
staff,2
staff,2
staff,4
staff,1
staff,3
staff,4
staff,5
staff,3
staff,5
staff,5
staff,3
staff,5
staff,5
staff,5
staff,5
staff,4
staff,3
staff,4
staff,5
staff,5
staff,1
staff,3
staff,4
staff,4
staff,5
staff,5
staff,1
staff,3
staff,5
staff,4
staff,3
staff,1
staff,5
staff,5
staff,2
staff,4
staff,5
staff,5
sushi,1
sushi,4
sushi,4
sushi,4
sushi,5
sushi,4
sushi,5
sushi,3
sushi,5
sushi,3
sushi,5
sushi,4
sushi,2
sushi,4
sushi,5
sushi,2
sushi,4
sushi,4
sushi,4
sushi,5
sushi,4
sushi,5
sushi,3
sushi,3
sushi,4
sushi,4
sushi,5
sushi,1
sushi,5
sushi,5
sushi,4
sushi,4
sushi,4
sushi,4
sushi,1
sushi,5
sushi,3
sushi,4
sushi,4
sushi,2
sushi,4
sushi,1
sushi,4
sushi,5
sushi,4
sushi,1
sushi,4
sushi,2
sushi,4
sushi,5
sushi,4
sushi,2
sushi,3
sushi,4
sushi,5
sushi,4
sushi,5
sushi,4
sushi,2
sushi,3
sushi,4
sushi,3
sushi,4
sushi,3
sushi,4
sushi,1
sushi,3
sushi,5
sushi,4
sushi,1
sushi,4
sushi,4
sushi,5
sushi,4
sushi,4
sushi,5
sushi,3
sushi,3
sushi,4
sushi,5
sushi,4
sushi,2
sushi,4
sushi,4
sushi,5
sushi,5
sushi,3
sushi,5
sushi,4
sushi,4
sushi,1
sushi,1
sushi,5
sushi,4
sushi,5
sushi,5
sushi,1
sushi,2
sushi,4
sushi,4
sushi,3
sushi,1
sushi,1
sushi,5
sushi,2
sushi,4
sushi,3
sushi,4
sushi,4
sushi,4
sushi,4
sushi,4
sushi,1
sushi,4
sushi,4
sushi,3
sushi,5
sushi,4
sushi,3
sushi,2
sushi,5
sushi,3
sushi,5
sushi,4
sushi,5
sushi,3
sushi,4
sushi,4
sushi,5
sushi,5
sushi,1
sushi,5
sushi,5
sushi,5
sushi,5
sushi,4
sushi,5
sushi,4
sushi,5
sushi,4
sushi,3
sushi,5
sushi,1
sushi,4
sushi,3
sushi,5
sushi,5
sushi,4
sushi,4
sushi,5
sushi,4
sushi,4
sushi,3
sushi,2
sushi,3
sushi,3
sushi,3
sushi,5
sushi,1
sushi,5
sushi,5
sushi,4
sushi,5
sushi,3
sushi,5
sushi,4
sushi,4
sushi,4
sushi,4
sushi,4
sushi,4
sushi,5
sushi,5
sushi,1
sushi,4
sushi,5
sushi,4
sushi,4
sushi,1
sushi,4
sushi,3
sushi,4
sushi,5
sushi,4
sushi,5
sushi,5
sushi,5
sushi,4
sushi,2
sushi,3
sushi,5
sushi,5
sushi,2
sushi,5
sushi,4
sushi,4
sushi,4
sushi,5
sushi,4
sushi,5
sushi,4
sushi,4
sushi,5
sushi,2
sushi,2
sushi,2
sushi,2
sushi,3
sushi,3
sushi,3
sushi,4
great,5
great,5
great,5
great,5
great,5
great,4
great,5
great,4
great,5
great,4
great,4
great,4
great,4
great,3
great,1
great,4
great,5
great,5
great,4
great,5
great,5
great,5
great,1
great,5
great,5
great,5
great,4
great,4
great,5
great,4
great,5
great,5
great,5
great,4
great,1
great,5
great,5
great,4
great,5
great,4
great,5
great,5
great,4
great,4
great,5
great,5
great,4
great,2
great,4
great,4
great,4
great,3
great,4
great,4
great,2
great,5
great,4
great,5
great,5
great,5
great,5
great,5
great,5
great,4
great,5
great,4
great,5
great,5
great,4
great,4
great,4
great,5
great,3
great,5
great,4
great,4
great,3
great,2
great,5
great,5
great,4
great,4
great,4
great,4
great,4
great,5
great,4
great,5
great,5
great,4
great,5
great,5
great,2
great,5
great,5
great,5
great,5
great,5
great,5
great,5
great,5
great,5
great,4
great,5
great,5
great,4
great,5
great,4
great,4
great,2
great,5
great,4
great,5
great,5
great,5
great,5
great,3
great,4
great,5
great,5
great,4
great,5
great,5
great,5
great,5
great,2
great,5
great,5
great,4
great,5
great,5
great,5
great,4
great,4
great,5
great,5
great,4
great,1
great,5
great,4
great,5
great,5
great,5
great,5
great,5
great,4
great,5
great,5
great,5
great,5
great,4
great,5
great,4
great,5
great,5
great,4
great,5
great,4
great,5
great,5
great,5
great,5
great,4
great,5
great,5
great,5
great,4
great,5
great,4
great,4
great,5
great,4
great,5
great,5
great,4
great,4
great,5
great,5
great,5
great,5
great,4
great,5
great,5
great,4
great,4
great,4
great,5
great,5
great,5
great,4
great,4
great,5
great,5
great,4
great,5
great,5
great,4
great,5
great,3
great,4
great,4
great,5
great,5
great,5
great,5
great,5
great,5
great,5
great,5
great,4
great,2
great,5
great,4
great,5
great,5
great,4
great,4
quality,1
quality,4
quality,5
quality,5
quality,5
quality,5
quality,4
quality,3
quality,4
quality,3
quality,2
quality,5
quality,1
quality,5
quality,5
quality,4
quality,5
quality,4
quality,3
quality,1
quality,5
quality,4
quality,2
quality,5
quality,2
quality,4
quality,4
quality,4
quality,4
quality,4
quality,4
quality,5
quality,5
quality,3
quality,4
quality,5
quality,4
quality,5
quality,4
quality,4
quality,5
quality,4
quality,5
quality,4
quality,2
quality,2
quality,4
quality,5
quality,2
quality,4
quality,4
quality,4
quality,4
quality,5
quality,4
quality,4
quality,4
quality,5
quality,5
quality,1
quality,4
quality,1
quality,1
quality,4
quality,4
quality,4
quality,4
quality,4
quality,5
quality,5
quality,5
quality,4
quality,2
quality,5
quality,4
quality,5
quality,5
quality,3
quality,4
quality,3
quality,4
quality,3
quality,3
quality,4
quality,2
quality,5
quality,4
quality,4
quality,4
quality,5
quality,4
quality,4
quality,5
quality,4
quality,5
quality,1
quality,4
quality,1
quality,3
quality,3
quality,5
quality,4
quality,5
quality,4
quality,3
quality,4
quality,4
quality,5
quality,5
quality,5
quality,5
quality,4
quality,5
quality,4
quality,5
quality,5
quality,4
quality,2
quality,4
quality,4
quality,4
quality,5
quality,5
quality,4
quality,3
quality,5
quality,4
quality,5
quality,3
quality,4
quality,3
quality,5
quality,1
quality,1
quality,4
quality,3
quality,4
quality,4
quality,1
quality,2
quality,4
quality,4
quality,4
quality,2
quality,5
quality,3
quality,4
quality,4
quality,5
quality,3
quality,2
quality,4
quality,3
quality,3
quality,5
quality,3
quality,4
quality,2
quality,3
quality,1
quality,4
quality,4
quality,4
quality,2
quality,3
quality,4
quality,5
quality,4
quality,4
quality,5
quality,2
quality,4
quality,4
quality,5
quality,4
quality,4
quality,3
quality,3
quality,4
place,5
place,4
place,5
place,5
place,4
place,5
place,3
place,5
place,5
place,5
place,2
place,4
place,4
place,5
place,4
place,3
place,4
place,5
place,5
place,1
place,4
place,4
place,5
place,4
place,5
place,4
place,5
place,3
place,5
place,1
place,4
place,5
place,3
place,1
place,3
place,4
place,5
place,4
place,4
place,5
place,5
place,5
place,5
place,4
place,4
place,5
place,5
place,5
place,2
place,5
place,5
place,4
place,5
place,4
place,1
place,5
place,5
place,5
place,4
place,4
place,2
place,5
place,4
place,4
place,5
place,4
place,4
place,5
place,1
place,3
place,5
place,3
place,4
place,4
place,4
place,5
place,5
place,3
place,4
place,1
place,5
place,2
place,2
place,5
place,3
place,5
place,4
place,5
place,5
place,4
place,4
place,1
place,5
place,2
place,1
place,5
place,1
place,4
place,2
place,4
place,5
place,4
place,5
place,5
place,3
place,5
place,5
place,5
place,5
place,5
place,4
place,4
place,3
place,5
place,2
place,5
place,4
place,5
place,4
place,5
place,5
place,5
place,5
place,5
place,4
place,4
place,4
place,4
place,5
place,5
place,4
place,5
place,5
place,3
place,4
place,5
place,4
place,3
place,4
place,1
place,4
place,5
place,5
place,5
place,5
place,1
place,3
place,4
place,3
place,5
place,4
place,4
place,5
place,4
place,4
place,2
place,5
place,3
place,3
place,5
place,5
place,5
place,5
place,4
place,5
place,4
place,3
place,5
place,5
place,5
place,4
place,3
place,5
place,5
place,4
place,4
place,5
place,4
place,1
place,4
place,3
place,5
place,5
place,5
place,4
place,1
place,4
place,4
place,4
place,5
place,2
place,1
place,4
place,3
restaurant,5
restaurant,1
restaurant,2
restaurant,5
restaurant,5
restaurant,1
restaurant,1
restaurant,3
restaurant,4
restaurant,5
restaurant,4
restaurant,5
restaurant,5
restaurant,4
restaurant,1
restaurant,2
restaurant,5
restaurant,2
restaurant,5
restaurant,2
restaurant,1
restaurant,2
restaurant,4
restaurant,5
restaurant,5
restaurant,3
restaurant,5
restaurant,1
restaurant,5
restaurant,4
restaurant,4
restaurant,4
restaurant,4
restaurant,4
restaurant,4
restaurant,3
restaurant,1
restaurant,3
restaurant,2
restaurant,4
restaurant,1
restaurant,4
restaurant,5
restaurant,2
restaurant,3
restaurant,4
restaurant,4
restaurant,3
restaurant,5
restaurant,2
restaurant,5
restaurant,2
restaurant,5
restaurant,5
restaurant,3
restaurant,4
restaurant,1
restaurant,3
restaurant,5
restaurant,5
restaurant,5
restaurant,1
restaurant,4
restaurant,1
restaurant,3
restaurant,4
restaurant,4
restaurant,4
restaurant,5
restaurant,2
restaurant,4
restaurant,4
restaurant,4
restaurant,4
restaurant,5
restaurant,4
restaurant,4
restaurant,5
restaurant,4
restaurant,5
restaurant,2
restaurant,3
restaurant,1
restaurant,3
restaurant,4
restaurant,4
restaurant,4
restaurant,4
restaurant,4
restaurant,4
restaurant,5
restaurant,3
restaurant,4
restaurant,1
restaurant,5
restaurant,4
restaurant,2
restaurant,5
restaurant,4
restaurant,5
restaurant,1
restaurant,3
restaurant,5
restaurant,5
restaurant,4
restaurant,4
restaurant,5
restaurant,3
restaurant,4
restaurant,5
restaurant,5
restaurant,4
restaurant,4
restaurant,5
restaurant,3
restaurant,4
restaurant,3
restaurant,5
restaurant,5
restaurant,5
restaurant,4
restaurant,3
restaurant,5
restaurant,5
restaurant,4
restaurant,5
restaurant,5
restaurant,4
restaurant,5
restaurant,1
restaurant,4
restaurant,4
restaurant,5
restaurant,1
restaurant,5
restaurant,4
restaurant,4
restaurant,4
restaurant,5
restaurant,1
restaurant,1
restaurant,3
restaurant,1
restaurant,4
restaurant,4
restaurant,4
restaurant,4
restaurant,3
restaurant,1
restaurant,5
restaurant,4
restaurant,3
restaurant,2
restaurant,4
restaurant,1
restaurant,4
restaurant,1
restaurant,5
restaurant,3
restaurant,2
restaurant,5
restaurant,2
restaurant,1
restaurant,1
restaurant,5
restaurant,5
restaurant,3
restaurant,4
restaurant,1
restaurant,1
restaurant,5
restaurant,5
restaurant,4
restaurant,4
restaurant,4
restaurant,1
restaurant,1
restaurant,5
restaurant,4
restaurant,4
restaurant,3
restaurant,3
ichiban,4
ichiban,1
ichiban,5
ichiban,5
ichiban,5
ichiban,3
ichiban,4
ichiban,2
ichiban,4
ichiban,4
ichiban,3
ichiban,1
ichiban,5
ichiban,4
ichiban,4
ichiban,5
ichiban,4
ichiban,3
ichiban,5
ichiban,4
ichiban,4
ichiban,2
ichiban,2
ichiban,3
ichiban,2
ichiban,5
ichiban,5
ichiban,5
ichiban,4
ichiban,4
ichiban,5
ichiban,4
ichiban,5
ichiban,4
ichiban,5
ichiban,4
ichiban,1
ichiban,1
ichiban,5
ichiban,4
ichiban,3
ichiban,2
ichiban,4
ichiban,3
ichiban,5
ichiban,2
ichiban,5
ichiban,1
ichiban,3
ichiban,4
ichiban,5
ichiban,1
ichiban,4
ichiban,1
ichiban,5
ichiban,3
ichiban,1
ichiban,4
ichiban,5
ichiban,3
ichiban,3
ichiban,5
ichiban,4
ichiban,4
ichiban,4
ichiban,5
ichiban,5
ichiban,4
ichiban,2
ichiban,3
ichiban,1
ichiban,2
ichiban,4
ichiban,3
ichiban,5
ichiban,4
ichiban,5
ichiban,5
ichiban,4
ichiban,5
ichiban,3
ichiban,4
ichiban,5
ichiban,1
ichiban,3
ichiban,4
ichiban,5
ichiban,3
ichiban,3
ichiban,4
ichiban,3
ichiban,1
ichiban,4
ichiban,3
ichiban,3
ichiban,5
ichiban,5
ichiban,4
ichiban,3
ichiban,4
ichiban,4
ichiban,5
ichiban,5
ichiban,4
ichiban,3
ichiban,4
ichiban,5
ichiban,4
ichiban,4
ichiban,4
ichiban,4
ichiban,5
ichiban,1
ichiban,5
ichiban,2
ichiban,5
ichiban,4
ichiban,5
ichiban,1
ichiban,2
ichiban,5
ichiban,5
ichiban,5
ichiban,4
ichiban,4
ichiban,3
ichiban,5
ichiban,4
ichiban,4
ichiban,5
ichiban,1
ichiban,5
ichiban,3
ichiban,4
ichiban,1
ichiban,4
ichiban,5
ichiban,4
ichiban,5
ichiban,5
ichiban,5
ichiban,4
ichiban,2
ichiban,3
time,5
time,5
time,5
time,5
time,5
time,4
time,3
time,5
time,4
time,3
time,4
time,5
time,1
time,2
time,4
time,3
time,4
time,5
time,1
time,3
time,2
time,1
time,4
time,5
time,1
time,2
time,4
time,1
time,5
time,5
time,4
time,1
time,3
time,4
time,1
time,4
time,2
time,4
time,4
time,4
time,1
time,3
time,5
time,5
time,4
time,4
time,4
time,5
time,5
time,4
time,4
time,4
time,2
time,5
time,4
time,1
time,4
time,2
time,5
time,1
time,3
time,1
time,2
time,1
time,4
time,3
time,4
time,4
time,5
time,4
time,4
time,1
time,1
time,2
time,3
time,5
time,2
time,4
time,1
time,3
time,4
time,5
time,1
time,5
time,4
time,4
time,5
time,1
time,3
time,1
time,2
time,5
time,4
time,1
time,2
time,4
time,4
time,2
time,1
time,4
time,3
time,4
time,3
time,3
time,5
time,4
time,4
time,3
time,4
time,2
time,5
time,4
time,4
time,5
time,4
time,3
time,4
time,2
time,5
time,5
time,3
time,3
time,3
time,3
time,5
time,3
time,5
time,3
time,4
time,4
time,5
time,4
time,5
time,1
time,3
time,4
time,4
time,4
time,3
time,5
time,4
time,5
time,4
time,2
time,1
time,2
time,4
time,3
time,5
time,1
time,5
time,1
time,4
time,5
time,4
time,3
time,3
time,1
time,2
time,1
time,4
time,4
time,5
time,5
time,3
time,5
time,3
time,2
time,1
time,1
time,4
time,1
time,5
time,3
time,4
time,4
time,2
time,3
time,4
time,1
time,4
time,4
time,5
time,5
time,4
time,1
time,5
time,3
time,1
time,4
time,3
time,1
time,5
time,3
time,5
time,2
time,1
time,4
time,3
time,3
time,4
time,3
time,5
friendly,5
friendly,5
friendly,5
friendly,4
friendly,5
friendly,5
friendly,5
friendly,3
friendly,4
friendly,4
friendly,5
friendly,3
friendly,2
friendly,4
friendly,5
friendly,4
friendly,5
friendly,4
friendly,4
friendly,4
friendly,5
friendly,4
friendly,5
friendly,5
friendly,4
friendly,2
friendly,4
friendly,5
friendly,4
friendly,4
friendly,5
friendly,5
friendly,5
friendly,5
friendly,5
friendly,5
friendly,1
friendly,3
friendly,5
friendly,4
friendly,5
friendly,4
friendly,5
friendly,5
friendly,4
friendly,4
friendly,5
friendly,4
friendly,4
friendly,5
friendly,4
friendly,5
friendly,4
friendly,5
friendly,5
friendly,2
friendly,5
friendly,4
friendly,5
friendly,4
friendly,5
friendly,4
friendly,5
friendly,5
friendly,4
friendly,3
friendly,5
friendly,5
friendly,4
friendly,5
friendly,5
friendly,4
friendly,5
friendly,4
friendly,4
friendly,1
friendly,5
friendly,4
friendly,4
friendly,4
friendly,3
friendly,4
friendly,4
friendly,3
friendly,5
friendly,5
friendly,4
friendly,5
friendly,4
friendly,3
friendly,1
friendly,5
friendly,5
friendly,5
friendly,4
friendly,5
friendly,5
friendly,5
friendly,3
friendly,4
friendly,4
friendly,4
friendly,5
friendly,5
friendly,4
friendly,5
friendly,5
friendly,4
friendly,5
friendly,5
friendly,4
friendly,4
friendly,5
friendly,5
friendly,5
friendly,5
friendly,5
friendly,5
friendly,5
friendly,5
friendly,4
friendly,5
friendly,4
friendly,4
friendly,4
friendly,5
friendly,3
friendly,5
friendly,5
friendly,5
friendly,4
friendly,5
friendly,4
friendly,4
friendly,5
friendly,3
friendly,5
friendly,4
friendly,5
price,5
price,5
price,4
price,3
price,4
price,5
price,3
price,3
price,4
price,5
price,4
price,3
price,3
price,4
price,4
price,5
price,5
price,1
price,2
price,4
price,5
price,5
price,4
price,5
price,5
price,5
price,5
price,3
price,4
price,3
price,3
price,3
price,3
price,4
price,2
price,4
price,4
price,4
price,3
price,5
price,2
price,5
price,4
price,3
price,4
price,4
price,3
price,4
price,3
price,4
price,4
price,4
price,4
price,4
price,5
price,4
price,5
price,4
price,5
price,4
price,2
price,5
price,4
price,5
price,5
price,4
price,5
price,3
price,4
price,4
price,5
price,5
price,4
price,4
price,1
price,4
price,5
price,5
price,5
price,4
price,5
price,3
price,5
price,4
price,1
price,5
price,4
price,4
price,5
price,4
price,4
price,4
price,5
price,4
price,4
price,2
price,5
price,3
price,1
price,4
price,5
price,3
price,5
price,4
price,4
price,3
price,4
price,4
price,4
price,5
price,5
price,5
price,4
price,5
price,4
price,4
price,3
price,1
price,4
price,3
price,3
price,5
price,4
price,3
price,4
price,5
price,4
price,4
price,5
price,3
price,4
price,4
price,4
price,5
price,4
price,5
price,4
price,5
price,4
price,5
price,5
price,5
price,4
price,4
price,4
price,4
price,4
price,4
price,5
price,5
price,4
price,4
price,5
price,4
price,4
price,5
price,5
price,4
price,4
price,3
price,5
price,4
price,4
price,3
price,4
price,5
price,4
price,4
price,4
price,4
price,4
price,4
price,5
price,3
price,4
price,5
price,5
price,4
price,4
price,4
price,5
price,4
price,1
price,4
price,5
price,4
price,5
price,5
price,5
price,3
price,3
price,5
price,3
price,3
price,3
price,4
price,3
price,5
price,3
price,5
price,3
price,2
price,4
price,2
price,4
price,4
price,5
price,2
price,4
price,5
price,5
price,4
price,5
price,5
price,1
price,3
price,4
price,4
price,5
price,5
price,4
price,4
price,5
price,3
price,5
price,4
price,5
price,5
price,2
price,4
price,5
price,3
price,5
price,4
price,3
price,3
menu,5
menu,5
menu,5
menu,3
menu,5
menu,4
menu,5
menu,5
menu,4
menu,1
menu,5
menu,4
menu,1
menu,4
menu,4
menu,5
menu,3
menu,4
menu,4
menu,4
menu,4
menu,5
menu,4
menu,4
menu,4
menu,4
menu,1
menu,4
menu,4
menu,4
menu,5
menu,4
menu,5
menu,4
menu,5
menu,5
menu,4
menu,3
menu,4
menu,1
menu,4
menu,5
menu,1
menu,4
menu,4
menu,4
menu,5
menu,4
menu,5
menu,2
menu,3
menu,4
menu,4
menu,3
menu,4
menu,3
menu,5
menu,5
menu,3
menu,1
menu,5
menu,2
menu,4
menu,2
menu,5
menu,2
menu,5
menu,3
menu,5
menu,5
menu,4
menu,4
menu,1
menu,4
menu,4
menu,4
menu,2
menu,4
menu,4
menu,5
menu,5
menu,4
menu,4
menu,4
menu,3
menu,4
menu,4
menu,4
menu,2
menu,4
menu,5
menu,1
menu,4
menu,4
menu,4
menu,5
menu,4
menu,4
menu,5
menu,5
menu,4
menu,4
menu,5
menu,5
menu,5
menu,1
menu,4
menu,3
menu,4
menu,4
menu,3
menu,4
menu,5
menu,4
menu,5
menu,3
menu,5
menu,4
menu,1
menu,5
menu,5
menu,5
menu,5
menu,5
menu,4
menu,4
menu,3
menu,5
menu,1
menu,3
set,4
set,3
set,5
set,3
set,3
set,5
set,5
set,2
set,3
set,2
set,5
set,4
set,3
set,4
set,1
set,4
set,4
set,4
set,3
set,5
set,4
set,3
set,1
set,4
set,3
set,3
set,4
set,4
set,4
set,4
set,4
set,1
set,5
set,5
set,5
set,1
set,5
set,5
set,4
set,4
set,1
set,3
set,5
set,3
set,5
set,3
set,3
set,4
set,3
set,4
set,5
set,5
set,4
set,5
set,5
set,4
set,5
set,3
set,5
set,4
set,3
set,5
set,5
set,4
set,4
set,4
set,4
set,3
set,5
set,5
set,4
set,4
set,4
set,2
set,3
set,2
set,5
set,5
set,3
set,4
set,4
set,1
set,4
set,3
set,4
set,4
set,5
set,1
set,4
set,4
set,4
set,4
set,4
set,4
set,4
set,4
set,5
set,5
set,4
set,3
set,5
set,4
set,5
set,2
set,4
set,5
set,3
set,4
set,5
set,4
set,4
set,4
set,4
set,3
set,3
set,5
set,5
set,5
set,4
set,4
set,4
set,4
set,5
set,4
set,3
set,4
set,4
set,5
set,3
set,4
set,4
set,3
set,4
set,1
set,5
set,5
set,5
set,1
set,4
set,4
set,5
set,4
set,4
set,4
set,2
set,3
set,4
like,1
like,4
like,5
like,3
like,5
like,5
like,4
like,1
like,4
like,3
like,2
like,5
like,4
like,2
like,1
like,1
like,1
like,5
like,4
like,3
like,3
like,1
like,4
like,5
like,4
like,4
like,2
like,3
like,3
like,4
like,4
like,1
like,5
like,4
like,1
like,1
like,5
like,3
like,5
like,4
like,4
like,5
like,4
like,3
like,5
like,1
like,4
like,1
like,4
like,4
like,2
like,4
like,3
like,3
like,4
like,1
like,3
like,3
like,1
like,3
like,4
like,3
like,4
like,3
like,2
like,5
like,1
like,4
like,5
like,4
like,3
like,5
like,5
like,5
like,1
like,4
like,2
like,4
like,4
like,5
like,4
like,2
like,4
like,4
like,4
like,2
like,1
like,5
like,2
like,3
like,5
like,3
like,5
like,4
like,3
like,4
like,2
like,5
like,4
like,1
like,2
like,1
like,1
like,2
like,3
like,4
like,4
like,3
like,4
like,5
like,4
like,2
like,5
like,2
like,4
like,5
like,3
like,1
like,5
like,4
like,5
like,1
like,5
like,4
like,5
like,2
like,2
like,5
like,2
always,4
always,5
always,4
always,4
always,2
always,5
always,5
always,3
always,5
always,5
always,5
always,1
always,4
always,5
always,5
always,4
always,5
always,5
always,5
always,1
always,4
always,4
always,4
always,4
always,4
always,4
always,4
always,5
always,1
always,4
always,3
always,5
always,5
always,3
always,5
always,4
always,4
always,5
always,5
always,5
always,4
always,5
always,4
always,4
always,4
always,5
always,5
always,5
always,4
always,5
always,4
always,5
always,4
always,1
always,5
always,5
always,3
always,5
always,5
always,1
always,4
always,4
always,5
always,4
always,5
always,5
always,4
always,4
always,4
always,4
always,4
always,5
always,5
always,5
always,4
always,5
always,4
always,3
always,4
always,5
always,3
always,4
always,5
always,4
always,5
always,2
always,4
always,4
always,5
always,5
always,5
always,4
always,4
always,2
always,4
always,4
always,5
always,4
always,4
always,4
always,4
always,5
always,4
always,4
always,5
always,1
always,4
always,4
always,3
always,5
always,4
always,4
always,4
always,4
always,2
always,4
always,4
always,3
always,4
one,5
one,2
one,5
one,5
one,1
one,5
one,3
one,5
one,4
one,2
one,1
one,3
one,1
one,5
one,4
one,5
one,2
one,4
one,1
one,5
one,5
one,4
one,1
one,5
one,4
one,5
one,3
one,4
one,4
one,4
one,5
one,4
one,5
one,4
one,2
one,4
one,5
one,3
one,4
one,5
one,4
one,5
one,5
one,1
one,4
one,5
one,4
one,1
one,2
one,2
one,4
one,5
one,5
one,5
one,4
one,1
one,4
one,5
one,1
one,1
one,3
one,4
one,5
one,3
one,2
one,5
one,4
one,5
one,1
one,1
one,4
one,1
one,4
one,5
one,5
one,5
one,3
one,1
one,4
one,4
one,3
one,1
one,2
one,4
one,3
one,5
one,4
one,4
one,5
one,4
one,4
one,4
one,4
one,2
one,2
one,5
one,1
one,4
one,5
one,4
one,5
one,2
one,5
one,4
one,5
one,5
one,3
one,3
one,4
one,5
one,1
one,4
one,2
one,1
one,2
one,3
one,4
one,4
one,4
one,5
one,4
one,4
one,2
one,4
one,5
one,4
one,1
one,4
one,4
one,5
one,5
one,4
one,4
one,4
one,5
one,2
one,4
one,5
one,1
one,5
one,5
one,4
one,5
one,4
one,3
one,2
one,1
one,5
one,4
one,4
one,5
one,5
one,5
one,5
one,5
one,3
one,4
one,4
one,3
one,4
one,4
one,4
one,3
one,1
one,5
one,4
one,1
one,4
one,1
one,4
one,5
one,4
one,4
one,4
one,5
one,5
one,3
one,3
one,1
one,1
one,5
one,4
one,1
one,4
one,1
one,5
one,1
one,2
one,1
one,5
one,1
one,5
one,2
one,1
one,1
one,4
one,1
one,5
one,1
one,1
one,4
one,5
one,1
one,5
one,5
one,3
one,5
one,4
one,3
one,4
one,5
one,1
one,4
one,2
one,4
one,4
one,4
